日期,销售额,订单数,客单价,类别,渠道
2024-07-12,19989.92,20,999.5,图书,APP
2024-07-12,17297.74,69,250.69,家居,线上
2024-07-12,16782.94,120,139.86,家居,线下
2024-07-12,17342.32,145,119.6,家居,小程序
2024-07-12,5772.29,94,61.41,家居,APP
2024-07-12,13972.05,38,367.69,食品,线上
2024-07-12,17465.2,92,189.84,食品,线下
2024-07-12,6274.03,138,45.46,食品,小程序
2024-07-12,13822.43,86,160.73,食品,APP
2024-07-12,6577.19,44,149.48,美妆,线上
2024-07-12,12050.54,77,156.5,美妆,线下
2024-07-12,15160.24,28,541.44,美妆,小程序
2024-07-12,10387.29,106,97.99,美妆,APP
2024-07-13,14836.83,141,105.23,电子产品,线上
2024-07-13,17192.25,111,154.89,电子产品,线下
2024-07-13,19485.59,98,198.83,电子产品,小程序
2024-07-13,8815.32,122,72.26,电子产品,APP
2024-07-13,10831.1,80,135.39,服装,线上
2024-07-13,16932.59,99,171.04,服装,线下
2024-07-13,14857.04,73,203.52,服装,小程序
2024-07-13,7956.38,58,137.18,服装,APP
2024-07-13,15456.66,29,532.99,图书,线上
2024-07-13,5342.07,50,106.84,图书,线下
2024-07-13,6448.36,134,48.12,图书,小程序
2024-07-13,6098.6,38,160.49,图书,APP
2024-07-13,8634.07,105,82.23,家居,线上
2024-07-13,15205.19,81,187.72,家居,线下
2024-07-13,15706.47,131,119.9,家居,小程序
2024-07-13,10699.94,97,110.31,家居,APP
2024-07-13,19254.23,73,263.76,食品,线上
2024-07-13,18575.69,28,663.42,食品,线下
2024-07-13,9959.38,120,82.99,食品,小程序
2024-07-13,7158.72,36,198.85,食品,APP
2024-07-13,4846.85,84,57.7,美妆,线上
2024-07-13,10370.42,147,70.55,美妆,线下
2024-07-13,11569.44,121,95.62,美妆,小程序
2024-07-13,16761.81,102,164.33,美妆,APP
2024-07-14,11393.54,103,110.62,电子产品,线上
2024-07-14,16208.65,128,126.63,电子产品,线下
2024-07-14,14793.83,67,220.8,电子产品,小程序
2024-07-14,4192.52,62,67.62,电子产品,APP
2024-07-14,19612.46,126,155.65,服装,线上
2024-07-14,5589.45,105,53.23,服装,线下
2024-07-14,6484.36,55,117.9,服装,小程序
2024-07-14,7980.28,146,54.66,服装,APP
2024-07-14,19657.62,71,276.87,图书,线上
2024-07-14,15809.71,126,125.47,图书,线下
2024-07-14,4697.54,22,213.52,图书,小程序
2024-07-14,14356.29,107,134.17,图书,APP
2024-07-14,17103.17,115,148.72,家居,线上
2024-07-14,9562.52,46,207.88,家居,线下
2024-07-14,11933.99,148,80.64,家居,小程序
2024-07-14,7356.38,57,129.06,家居,APP
2024-07-14,9486.6,149,63.67,食品,线上
2024-07-14,8524.58,120,71.04,食品,线下
2024-07-14,18558.73,70,265.12,食品,小程序
2024-07-14,11154.55,30,371.82,食品,APP
2024-07-14,11480.5,94,122.13,美妆,线上
2024-07-14,12845.88,136,94.45,美妆,线下
2024-07-14,4796.3,105,45.68,美妆,小程序
2024-07-14,4363.13,36,121.2,美妆,APP
2024-07-15,11850.33,126,94.05,电子产品,线上
2024-07-15,19284.7,79,244.11,电子产品,线下
2024-07-15,19187.24,77,249.18,电子产品,小程序
2024-07-15,11437.39,96,119.14,电子产品,APP
2024-07-15,18670.77,29,643.82,服装,线上
2024-07-15,17447.71,85,205.27,服装,线下
2024-07-15,10546.66,21,502.22,服装,小程序
2024-07-15,12769.95,30,425.67,服装,APP
2024-07-15,7716.85,135,57.16,图书,线上
2024-07-15,7997.83,20,399.89,图书,线下
2024-07-15,11122.36,39,285.19,图书,小程序
2024-07-15,17213.08,90,191.26,图书,APP
2024-07-15,12843.8,126,101.93,家居,线上
2024-07-15,4356.36,98,44.45,家居,线下
2024-07-15,16665.31,33,505.01,家居,小程序
2024-07-15,12212.09,74,165.03,家居,APP
2024-07-15,12824.7,93,137.9,食品,线上
2024-07-15,16841.53,80,210.52,食品,线下
2024-07-15,19228.78,119,161.59,食品,小程序
2024-07-15,13260.83,104,127.51,食品,APP
2024-07-15,6987.95,71,98.42,美妆,线上
2024-07-15,4321.48,129,33.5,美妆,线下
2024-07-15,5392.25,82,65.76,美妆,小程序
2024-07-15,19571.43,25,782.86,美妆,APP
2024-07-16,5740.56,86,66.75,电子产品,线上
2024-07-16,6883.26,94,73.23,电子产品,线下
2024-07-16,15142.53,126,120.18,电子产品,小程序
2024-07-16,6765.62,129,52.45,电子产品,APP
2024-07-16,7459.36,61,122.28,服装,线上
2024-07-16,10043.92,93,108.0,服装,线下
2024-07-16,9190.75,37,248.4,服装,小程序
2024-07-16,5358.89,59,90.83,服装,APP
2024-07-16,18451.09,20,922.55,图书,线上
2024-07-16,19771.23,36,549.2,图书,线下
2024-07-16,16897.82,89,189.86,图书,小程序
2024-07-16,19961.09,49,407.37,图书,APP
2024-07-16,16671.71,106,157.28,家居,线上
2024-07-16,6101.61,139,43.9,家居,线下
2024-07-16,12497.28,143,87.39,家居,小程序
2024-07-16,15079.9,91,165.71,家居,APP
2024-07-16,17010.05,111,153.24,食品,线上
2024-07-16,17067.59,110,155.16,食品,线下
2024-07-16,7004.42,68,103.01,食品,小程序
2024-07-16,13064.42,84,155.53,食品,APP
2024-07-16,16021.44,42,381.46,美妆,线上
2024-07-16,20404.28,61,334.5,美妆,线下
2024-07-16,6502.0,61,106.59,美妆,小程序
2024-07-16,12683.02,69,183.81,美妆,APP
2024-07-17,12021.82,109,110.29,电子产品,线上
2024-07-17,4615.92,119,38.79,电子产品,线下
2024-07-17,17201.73,130,132.32,电子产品,小程序
2024-07-17,5833.13,123,47.42,电子产品,APP
2024-07-17,7627.94,68,112.18,服装,线上
2024-07-17,14370.86,143,100.5,服装,线下
2024-07-17,16884.94,37,456.35,服装,小程序
2024-07-17,20228.62,78,259.34,服装,APP
2024-07-17,17892.09,146,122.55,图书,线上
2024-07-17,13321.31,137,97.24,图书,线下
2024-07-17,10513.67,114,92.23,图书,小程序
2024-07-17,7409.4,30,246.98,图书,APP
2024-07-17,4724.64,68,69.48,家居,线上
2024-07-17,4185.86,110,38.05,家居,线下
2024-07-17,4406.92,115,38.32,家居,小程序
2024-07-17,14826.89,126,117.67,家居,APP
2024-07-17,16493.43,21,785.4,食品,线上
2024-07-17,20120.5,138,145.8,食品,线下
2024-07-17,5530.49,44,125.69,食品,小程序
2024-07-17,13934.88,49,284.39,食品,APP
2024-07-17,13905.79,141,98.62,美妆,线上
2024-07-17,12280.09,107,114.77,美妆,线下
2024-07-17,6100.13,28,217.86,美妆,小程序
2024-07-17,17094.17,101,169.25,美妆,APP
2024-07-18,8218.78,128,64.21,电子产品,线上
2024-07-18,9004.37,47,191.58,电子产品,线下
2024-07-18,5052.06,96,52.63,电子产品,小程序
2024-07-18,15157.59,55,275.59,电子产品,APP
2024-07-18,15672.6,117,133.95,服装,线上
2024-07-18,20699.16,91,227.46,服装,线下
2024-07-18,9774.65,125,78.2,服装,小程序
2024-07-18,20401.41,113,180.54,服装,APP
2024-07-18,5386.73,98,54.97,图书,线上
2024-07-18,16380.45,124,132.1,图书,线下
2024-07-18,4518.86,92,49.12,图书,小程序
2024-07-18,9572.72,43,222.62,图书,APP
2024-07-18,18548.92,45,412.2,家居,线上
2024-07-18,10148.96,44,230.66,家居,线下
2024-07-18,20290.87,105,193.25,家居,小程序
2024-07-18,9416.28,51,184.63,家居,APP
2024-07-18,7168.0,74,96.86,食品,线上
2024-07-18,13789.07,40,344.73,食品,线下
2024-07-18,7978.23,90,88.65,食品,小程序
2024-07-18,9303.22,40,232.58,食品,APP
2024-07-18,17589.12,96,183.22,美妆,线上
2024-07-18,19158.89,96,199.57,美妆,线下
2024-07-18,5806.32,123,47.21,美妆,小程序
2024-07-18,16607.0,30,553.57,美妆,APP
2024-07-19,9349.89,127,73.62,电子产品,线上
2024-07-19,5706.98,105,54.35,电子产品,线下
2024-07-19,8636.96,33,261.73,电子产品,小程序
2024-07-19,6437.88,44,146.32,电子产品,APP
2024-07-19,19951.09,21,950.05,服装,线上
2024-07-19,5937.63,142,41.81,服装,线下
2024-07-19,4867.61,112,43.46,服装,小程序
2024-07-19,10915.65,47,232.25,服装,APP
2024-07-19,8557.66,83,103.1,图书,线上
2024-07-19,5524.63,63,87.69,图书,线下
2024-07-19,7240.55,46,157.4,图书,小程序
2024-07-19,14657.16,24,610.72,图书,APP
2024-07-19,11986.05,52,230.5,家居,线上
2024-07-19,6978.31,150,46.52,家居,线下
2024-07-19,8130.08,124,65.57,家居,小程序
2024-07-19,4247.97,89,47.73,家居,APP
2024-07-19,13756.13,68,202.3,食品,线上
2024-07-19,12357.74,80,154.47,食品,线下
2024-07-19,5147.94,74,69.57,食品,小程序
2024-07-19,14364.61,119,120.71,食品,APP
2024-07-19,7362.73,94,78.33,美妆,线上
2024-07-19,9888.62,123,80.4,美妆,线下
2024-07-19,20362.73,125,162.9,美妆,小程序
2024-07-19,19314.82,93,207.69,美妆,APP
2024-07-20,8679.16,51,170.18,电子产品,线上
2024-07-20,15991.08,85,188.13,电子产品,线下
2024-07-20,15012.35,147,102.12,电子产品,小程序
2024-07-20,4202.09,49,85.76,电子产品,APP
2024-07-20,10954.98,68,161.1,服装,线上
2024-07-20,16657.54,52,320.34,服装,线下
2024-07-20,13813.8,50,276.28,服装,小程序
2024-07-20,20340.52,83,245.07,服装,APP
2024-07-20,6391.2,30,213.04,图书,线上
2024-07-20,8035.7,83,96.82,图书,线下
2024-07-20,16625.7,38,437.52,图书,小程序
2024-07-20,15609.46,54,289.06,图书,APP
2024-07-20,20307.86,90,225.64,家居,线上
2024-07-20,20210.59,20,1010.53,家居,线下
2024-07-20,15071.1,48,313.98,家居,小程序
2024-07-20,18047.67,23,784.68,家居,APP
2024-07-20,11085.51,107,103.6,食品,线上
2024-07-20,7625.91,56,136.18,食品,线下
2024-07-20,6634.16,51,130.08,食品,小程序
2024-07-20,18696.58,103,181.52,食品,APP
2024-07-20,20508.89,116,176.8,美妆,线上
2024-07-20,15199.23,90,168.88,美妆,线下
2024-07-20,11587.78,71,163.21,美妆,小程序
2024-07-20,18512.0,57,324.77,美妆,APP
2024-07-21,7666.0,110,69.69,电子产品,线上
2024-07-21,7350.81,82,89.64,电子产品,线下
2024-07-21,12417.7,90,137.97,电子产品,小程序
2024-07-21,11537.24,84,137.35,电子产品,APP
2024-07-21,4246.97,138,30.78,服装,线上
2024-07-21,6857.47,35,195.93,服装,线下
2024-07-21,16754.52,94,178.24,服装,小程序
2024-07-21,7616.63,48,158.68,服装,APP
2024-07-21,18986.31,56,339.04,图书,线上
2024-07-21,8952.64,65,137.73,图书,线下
2024-07-21,11347.62,23,493.37,图书,小程序
2024-07-21,12137.78,36,337.16,图书,APP
2024-07-21,14038.42,109,128.79,家居,线上
2024-07-21,9284.08,77,120.57,家居,线下
2024-07-21,11736.82,90,130.41,家居,小程序
2024-07-21,18284.15,119,153.65,家居,APP
2024-07-21,8720.92,142,61.41,食品,线上
2024-07-21,7897.33,54,146.25,食品,线下
2024-07-21,4483.41,80,56.04,食品,小程序
2024-07-21,15024.16,118,127.32,食品,APP
2024-07-21,7868.92,150,52.46,美妆,线上
2024-07-21,14968.24,57,262.6,美妆,线下
2024-07-21,6038.8,114,52.97,美妆,小程序
2024-07-21,12956.67,45,287.93,美妆,APP
2024-07-22,8794.69,99,88.84,电子产品,线上
2024-07-22,16793.51,25,671.74,电子产品,线下
2024-07-22,5274.8,47,112.23,电子产品,小程序
2024-07-22,8279.19,92,89.99,电子产品,APP
2024-07-22,8462.44,82,103.2,服装,线上
2024-07-22,16984.54,66,257.34,服装,线下
2024-07-22,14789.83,20,739.49,服装,小程序
2024-07-22,6726.42,25,269.06,服装,APP
2024-07-22,9731.19,127,76.62,图书,线上
2024-07-22,13785.86,20,689.29,图书,线下
2024-07-22,12320.7,67,183.89,图书,小程序
2024-07-22,6041.64,98,61.65,图书,APP
2024-07-22,16363.36,128,127.84,家居,线上
2024-07-22,8446.75,89,94.91,家居,线下
2024-07-22,14093.3,122,115.52,家居,小程序
2024-07-22,15503.05,111,139.67,家居,APP
2024-07-22,5833.05,140,41.66,食品,线上
2024-07-22,14740.95,82,179.77,食品,线下
2024-07-22,9686.33,106,91.38,食品,小程序
2024-07-22,10228.45,81,126.28,食品,APP
2024-07-22,13188.13,146,90.33,美妆,线上
2024-07-22,8049.16,24,335.38,美妆,线下
2024-07-22,15838.33,46,344.31,美妆,小程序
2024-07-22,13738.8,55,249.8,美妆,APP
2024-07-23,8146.44,31,262.79,电子产品,线上
2024-07-23,7700.53,125,61.6,电子产品,线下
2024-07-23,13286.4,38,349.64,电子产品,小程序
2024-07-23,5968.28,132,45.21,电子产品,APP
2024-07-23,16391.43,76,215.68,服装,线上
2024-07-23,16723.07,75,222.97,服装,线下
2024-07-23,10508.81,29,362.37,服装,小程序
2024-07-23,8572.16,124,69.13,服装,APP
2024-07-23,6267.23,91,68.87,图书,线上
2024-07-23,15115.03,135,111.96,图书,线下
2024-07-23,19347.88,43,449.95,图书,小程序
2024-07-23,9999.98,80,125.0,图书,APP
2024-07-23,14586.18,43,339.21,家居,线上
2024-07-23,17863.71,81,220.54,家居,线下
2024-07-23,4979.06,90,55.32,家居,小程序
2024-07-23,13389.55,21,637.6,家居,APP
2024-07-23,19908.56,145,137.3,食品,线上
2024-07-23,18060.89,75,240.81,食品,线下
2024-07-23,17699.64,104,170.19,食品,小程序
2024-07-23,5925.6,148,40.04,食品,APP
2024-07-23,14097.11,91,154.91,美妆,线上
2024-07-23,4233.01,109,38.83,美妆,线下
2024-07-23,20051.18,135,148.53,美妆,小程序
2024-07-23,13647.02,62,220.11,美妆,APP
2024-07-24,4706.6,44,106.97,电子产品,线上
2024-07-24,20918.91,25,836.76,电子产品,线下
2024-07-24,15591.78,69,225.97,电子产品,小程序
2024-07-24,7174.1,60,119.57,电子产品,APP
2024-07-24,8230.52,31,265.5,服装,线上
2024-07-24,16699.03,70,238.56,服装,线下
2024-07-24,18311.02,70,261.59,服装,小程序
2024-07-24,6503.72,137,47.47,服装,APP
2024-07-24,5290.9,135,39.19,图书,线上
2024-07-24,8084.44,54,149.71,图书,线下
2024-07-24,4784.64,72,66.45,图书,小程序
2024-07-24,10481.38,96,109.18,图书,APP
2024-07-24,18437.98,130,141.83,家居,线上
2024-07-24,6865.79,36,190.72,家居,线下
2024-07-24,18418.83,60,306.98,家居,小程序
2024-07-24,12301.6,21,585.79,家居,APP
2024-07-24,7162.32,28,255.8,食品,线上
2024-07-24,13309.55,127,104.8,食品,线下
2024-07-24,6094.02,60,101.57,食品,小程序
2024-07-24,7849.19,59,133.04,食品,APP
2024-07-24,11304.24,131,86.29,美妆,线上
2024-07-24,8146.17,62,131.39,美妆,线下
2024-07-24,8773.09,104,84.36,美妆,小程序
2024-07-24,19315.76,60,321.93,美妆,APP
2024-07-25,18414.01,75,245.52,电子产品,线上
2024-07-25,20544.99,128,160.51,电子产品,线下
2024-07-25,7205.57,133,54.18,电子产品,小程序
2024-07-25,9032.69,86,105.03,电子产品,APP
2024-07-25,14616.17,25,584.65,服装,线上
2024-07-25,7617.54,95,80.18,服装,线下
2024-07-25,10677.33,139,76.82,服装,小程序
2024-07-25,20094.86,49,410.1,服装,APP
2024-07-25,17864.82,52,343.55,图书,线上
2024-07-25,19643.95,78,251.85,图书,线下
2024-07-25,16847.52,48,350.99,图书,小程序
2024-07-25,13827.29,121,114.28,图书,APP
2024-07-25,19789.07,54,366.46,家居,线上
2024-07-25,5169.14,66,78.32,家居,线下
2024-07-25,13468.16,79,170.48,家居,小程序
2024-07-25,17904.78,81,221.05,家居,APP
2024-07-25,19766.34,150,131.78,食品,线上
2024-07-25,18918.03,38,497.84,食品,线下
2024-07-25,8389.5,41,204.62,食品,小程序
2024-07-25,10055.76,43,233.85,食品,APP
2024-07-25,8699.54,105,82.85,美妆,线上
2024-07-25,13636.84,65,209.8,美妆,线下
2024-07-25,5018.71,145,34.61,美妆,小程序
2024-07-25,18780.48,72,260.84,美妆,APP
2024-07-26,6680.19,76,87.9,电子产品,线上
2024-07-26,16263.28,42,387.22,电子产品,线下
2024-07-26,13163.78,133,98.98,电子产品,小程序
2024-07-26,5509.83,40,137.75,电子产品,APP
2024-07-26,16931.21,102,165.99,服装,线上
2024-07-26,12185.76,90,135.4,服装,线下
2024-07-26,21302.43,106,200.97,服装,小程序
2024-07-26,4798.89,22,218.13,服装,APP
2024-07-26,17656.4,26,679.09,图书,线上
2024-07-26,19076.35,27,706.53,图书,线下
2024-07-26,5718.93,62,92.24,图书,小程序
2024-07-26,17270.9,40,431.77,图书,APP
2024-07-26,5701.77,68,83.85,家居,线上
2024-07-26,12526.55,45,278.37,家居,线下
2024-07-26,11810.02,115,102.7,家居,小程序
2024-07-26,5266.64,26,202.56,家居,APP
2024-07-26,16613.82,110,151.03,食品,线上
2024-07-26,9647.9,49,196.9,食品,线下
2024-07-26,17907.38,149,120.18,食品,小程序
2024-07-26,15351.9,94,163.32,食品,APP
2024-07-26,8755.87,41,213.56,美妆,线上
2024-07-26,13640.65,57,239.31,美妆,线下
2024-07-26,14576.11,142,102.65,美妆,小程序
2024-07-26,9208.05,39,236.1,美妆,APP
2024-07-27,6895.31,93,74.14,电子产品,线上
2024-07-27,12934.44,30,431.15,电子产品,线下
2024-07-27,9710.34,140,69.36,电子产品,小程序
2024-07-27,4998.49,131,38.16,电子产品,APP
2024-07-27,12347.42,31,398.3,服装,线上
2024-07-27,14617.85,20,730.89,服装,线下
2024-07-27,15699.3,82,191.45,服装,小程序
2024-07-27,10808.25,107,101.01,服装,APP
2024-07-27,5830.0,90,64.78,图书,线上
2024-07-27,13427.09,123,109.16,图书,线下
2024-07-27,10805.24,51,211.87,图书,小程序
2024-07-27,8362.32,58,144.18,图书,APP
2024-07-27,18034.52,150,120.23,家居,线上
2024-07-27,8225.35,102,80.64,家居,线下
2024-07-27,10664.87,32,333.28,家居,小程序
2024-07-27,10607.1,63,168.37,家居,APP
2024-07-27,17818.32,116,153.61,食品,线上
2024-07-27,16862.28,30,562.08,食品,线下
2024-07-27,15062.05,33,456.43,食品,小程序
2024-07-27,11304.62,81,139.56,食品,APP
2024-07-27,11364.03,137,82.95,美妆,线上
2024-07-27,14942.83,24,622.62,美妆,线下
2024-07-27,17598.44,67,262.66,美妆,小程序
2024-07-27,6468.24,35,184.81,美妆,APP
2024-07-28,8950.7,32,279.71,电子产品,线上
2024-07-28,20364.9,120,169.71,电子产品,线下
2024-07-28,8691.49,51,170.42,电子产品,小程序
2024-07-28,19709.2,21,938.53,电子产品,APP
2024-07-28,8843.48,86,102.83,服装,线上
2024-07-28,20952.85,65,322.35,服装,线下
2024-07-28,13784.93,141,97.77,服装,小程序
2024-07-28,12937.4,83,155.87,服装,APP
2024-07-28,13235.0,116,114.09,图书,线上
2024-07-28,16735.65,68,246.11,图书,线下
2024-07-28,13453.8,36,373.72,图书,小程序
2024-07-28,11230.64,82,136.96,图书,APP
2024-07-28,6998.29,36,194.4,家居,线上
2024-07-28,6767.35,122,55.47,家居,线下
2024-07-28,15022.53,95,158.13,家居,小程序
2024-07-28,16870.62,98,172.15,家居,APP
2024-07-28,11367.76,60,189.46,食品,线上
2024-07-28,4679.39,127,36.85,食品,线下
2024-07-28,17397.66,53,328.26,食品,小程序
2024-07-28,10686.97,130,82.21,食品,APP
2024-07-28,8018.37,99,80.99,美妆,线上
2024-07-28,20929.02,84,249.16,美妆,线下
2024-07-28,5741.75,30,191.39,美妆,小程序
2024-07-28,18530.87,94,197.14,美妆,APP
2024-07-29,20750.67,119,174.38,电子产品,线上
2024-07-29,7059.01,115,61.38,电子产品,线下
2024-07-29,17490.93,30,583.03,电子产品,小程序
2024-07-29,7578.31,78,97.16,电子产品,APP
2024-07-29,16856.77,114,147.87,服装,线上
2024-07-29,10240.02,67,152.84,服装,线下
2024-07-29,9439.85,25,377.59,服装,小程序
2024-07-29,15946.18,140,113.9,服装,APP
2024-07-29,10888.17,125,87.11,图书,线上
2024-07-29,18088.66,94,192.43,图书,线下
2024-07-29,13243.81,149,88.88,图书,小程序
2024-07-29,20244.19,25,809.77,图书,APP
2024-07-29,17740.52,47,377.46,家居,线上
2024-07-29,10733.7,148,72.53,家居,线下
2024-07-29,13343.91,90,148.27,家居,小程序
2024-07-29,10094.57,54,186.94,家居,APP
2024-07-29,12422.82,35,354.94,食品,线上
2024-07-29,16033.2,107,149.84,食品,线下
2024-07-29,4991.14,34,146.8,食品,小程序
2024-07-29,21578.18,94,229.56,食品,APP
2024-07-29,8484.89,75,113.13,美妆,线上
2024-07-29,7966.23,110,72.42,美妆,线下
2024-07-29,7712.66,85,90.74,美妆,小程序
2024-07-29,14530.76,51,284.92,美妆,APP
2024-07-30,11237.77,76,147.87,电子产品,线上
2024-07-30,18418.85,46,400.41,电子产品,线下
2024-07-30,5927.36,136,43.58,电子产品,小程序
2024-07-30,13529.72,51,265.29,电子产品,APP
